text,Sentiment_label
"The team on #Artemis2 are all #Flatearth believers and so before the launch, the also started their journey in a #Toyota Cruiser",C
"The #ArtemisII test flight is the opening act for #NASA's grand plans for a moon base and sustained lunar living. Their Orion capsule bolted out of orbit around Earth right on cue and chased after the moon to nearly 400,000 km away. https://t.co/hI7smmCDd0",
"Artemis-2: There were some comms problems during a handover.
Source: Audio in the Nasa live mission coverage",
Will the crew of Artemis II play Pink Floyd's Dark Side of the Moon when they're actually in it?! #ARTEMISII #darksideofthemoon #pinkfloyd,
"@Emilyaustin Using old technology at great financial cost, America went to the Moon in the 1960s. To remanufucture Apollo would mean starting from scratch and ending up with something nowhere near as good as Artemis 2 will be. The Artemis project is not yet complete and testing is crucial.",
"I was looking at the moon last night randomly when it properly occurred to me while I was just standing there, that there are people on their way there, to the moon. And while it has absolutely no impact on my life, I still think it's awesome that it's happening.

#ArtemisII",
NASA Artemis II livestream exposes Orion capsule tablet PIN as commander types code on camera https://t.co/rHFCqfrqIg #ArtemisII #NASA #Orion #ReidWiseman #SpaceLaunchSystem #MoonMission #KennedySpaceCenter #CanadianSpaceAgency #JeremyHansen #NASA,
"Historic trip! 

This counts as a remake of Apollo 8 in 1968 🥹🩷🌍🌕🚀💫✨

#ArtemisII @NASAArtemis 
@astro_reid @Astro_Christina @Astro_Jeremy @AstroVicGlover",
@elonmusk  if God forbid something happened to Artemis 2 would space x be able to help them?,
"So exciting artemis 2 ,im glued to the tracker 😀#bbcbreakfast",
so are we just not talking about the fact that @dsn has no telemetry from @NASAArtemis as of right now and hasn’t for like…15 min? and there’s nothing on the live stream and NSN doesn’t have anything either…. orrrrrrr? @NASA_Events @NASA #comms #nasa #artemis2,S
"A mistake from my side since no word on this. 
UPDATE: no comms-loss of Artemis-2",
"@ecommurz you know, with 1 year MBG budget we could launch five artemis 2 mission to the moon",
"Conspiracy theories regarding the moon landing are back, after the Artemis 2 launch...",
"@TheBuckYouWill @JustinTrudeau @katyperry Katie parry went barely 100 miles above earth. Litterally below the internet sattilites. The Artemis 2 team is currently around 48,000 miles from earth. Definitely not comparable.",
@ponderWoods I hope that Artemis 2's technology will be more scientifically based. 🤣,
These people are so courageous and heroes to so many. #ArtemisII,
"@JoeTegtmeyer @NASAAdmin @johnkrausphotos @NASAArtemis Hey Joe, as exciting as the Artemis 2 mission is; what are we getting out of it that we haven't done already, that will advance future Lunar missions?",
@KF16_65 For something like Artemis 2 its just not something I would watch her stream live. Fun to watch after the fact but I prioritize getting the best EN language info in real time for this one. Nothing against Ria's coverage. For a native JP speaker I'm sure it was very good.,
"@SageDynamics Hey @NASA I wonder if Artemis 2 has a trunk?

There's a chance to do the absolute funniest thing right now.",
"Does Artemis 2 have a trunk? Maybe we shouldn't take one of them along next time.

Hey Japan, wanna grab a seat on the next one?",
I’m so fascinated with Artemis 2 and it has been consuming my brain for the last 24 hours 😂,
Goodnight moon 🌕 hi 👋🏼 Artemis 2,
@LeoKearse More black ppl on the Artemis 2 mission,
@Rashed78365990 they going to the Moon after Artemis-2,
Pam bondi and kristi noem i would bend over a rock and plow faster than artemis 2 take off,
Lucky airplane passengers capture NASA's Artemis 2 moon launch from the sky https://t.co/crwcFZ5RO7,
"#ToiletEkPremKatha
These people are headed towards the Moon and still the toilet is the prime discussion point for all.😂
#Artemis2 #NASA #Orion",
"@NASA @NASAArtemis @Astro_Christina Mam, how do you feel to become the first ever women in the entire human history to  orbit moon? 

Thanks,
Safe journey #ArtemisII Crew,
OM TOMAR
India",
"Routine Glitch, Familiar Problem': #NASA #ArtemisII Livestream Shows Astronaut Reporting #Microsoft Outlook Issue In Orbit 

https://t.co/MkkpTmBq7Y",
"@Stellaaa @AmericaSavedMe Feels like something is shifting…light on the corruption in CA, the Iran war fundamentally “an enough with these murderous theocratic assholes” mission, Artemis 2…good shit is just beginning to actually happen (versus mind numbing double talk leftist horse shit) in a good way.",
"Announcer: we have just confirmed that, after coming around the back side of the moon, and losing contact with earth for several days, the Artemis 2 Orion Capsule docked with the space station briefly. We have a recording of the exchange:",
"The most important part in a crewed spacecraft 😆

Glad to see them all 🥹🩷🌎🌕🚀💫

Wish you a safe and sound trip, to the Moon and back!
@astro_reid @Astro_Christina @Astro_Jeremy @AstroVicGlover #ArtemisII @NASAArtemis",
@StationCDRKelly They probably feel like the cow that jumped over the moon 🐄🌕.  #artemisii,
"The Apollo Legacy Reborn: Artemis II and the 10-Day Voyage to the Deep

More:👇
https://t.co/6Xgw2DvLgz

#ArtemisII",
@elonmusk And here's a great topic: Flight of Artemis 2. A cat and a puppy are waiting for Orion to fly by. Help me lift the limit! :),
the only thing that can make me irate ever is people saying artemis 2 is fake i will torture you endlessly and spike my cortisol over a dimwitted fucking rat assuming everything space = fake,
@lesser_the12249 @GroveStudios7 @forallcurious A longer exposure would show stars in the pictures from the artemis 2 too (and completely wash out any detail on the sunny side of earth),
"Artemis 2 is insane..a feat of mutiple centurys of human innovation 

let that sink in",
"Humans are heading back to deep space after 50+ years. How does #NASA’s #ArtemisII compare to #Apollo17, the last Moon mission?

@NASA #SpaceExploration #MoonExploration 

Explore the tech, goals &amp; evolution of lunar exploration: https://t.co/piwfzfB1CW",
"Go, #ArtemisII !  🌍🚀🌙
Though ""astro-speak"" is a bit of a foreign language.  🤔
So here's my own handy Glossary of #NASA acronyms &amp; terminology:
https://t.co/FpMpdIc5CL
Enjoy!
🧑‍🚀",
"@NASAAdmin @NASA Godspeed Artemis 2, makes me remember when America had heroes with the ""Right Stuff"". Let's hope that day is coming nearer to return.",
"note to self, last paragraph form daily mail on artemis 2:
But Artemis appears to be the opening step in a much more consequential infrastructure race that also pits Washington against Beijing—a giant leap toward an extraterrestrial AI future.",
"This used to be the prerequisite formation for figure skaters just to medal at the Olympics. Now it’s new space exploration physics. But it’s also the sign of infinity, which these astronauts don’t want if it happens.
#ArtemisII #Moon #FigureEight",
@RevRayCistman He was way higher than Artemis 2 will ever be. Fentanull and void!,
@RealAmVoice @ericbolling @Bannons_WarRoom Artemis 2 took off to avoid gas prices,
how do the astronauts on artemis 2 jerk off,
It is phenomenal that this rocket 🚀 just after 90secs takeoff was leaving earth on a trajectory to our moon’s orbit at 2600 miles/sec and on return to Earth 🌎 will splashdown in the Pacific Ocean at at a gentle 17m/ph. My mind is blown how clever mathematicians are #ArtemisII,
"@NoLifeJordan69 so what? He clearly cares about and supports the Artemis 2 mission, that should disprove your point",
"Yes, and capture that footage in 8K to leave no doubts. I’m so tired of every account I read here being a conspiracy account that still thinks we didn’t land on the moon. If they go quiet, however, this place will have very loud crickets. #ArtemisII #Moon",
"if you believe the earth is flat or that we can’t/haven’t gone to the moon, we should let natural selection take its course

#artemis2",
"@JennySehr @TheWyteRabbit1 Meh, dumb joke that way too many people here will take as truth, so you posting w/o context led me to my reply. But if that's your take, I'll just apologize and assume you are a @NASA #ArtemisII fan as well!",
"At 9:38 PM ET tonight, Jeremy Hansen and the #ArtemisII crew completed a critical 6-minute engine burn that kicked them out of Earth’s orbit. They are now officially moonbound. 

​Jeremy is now the first non-American in human history to leave low-Earth orbit but its an entire crew achievement of course . We are officially in deep space. 🇨🇦✨ #JeremyHansen #MoonBound #CdnSpace",
Elon definitely saw the tweet of the guy questioning why Elon hadn't mentioned a single word on the Artemis 2 launch yet 😂,
"I don't get the fuss about the  Artemis 2 mission, we put men on the moon in 1969 didn't we, or did we ? #NASA  #bbcbreakfast",C
"😍 The excitement in the pilot's voice...! 🥰 ❤️❤️❤️
I think looking toward the heavens is always a good way to light a fire under our species. And heavens knows, we could sure use some of that kind of thing right now. 🚀🙏 😊 
#Artemis2

https://t.co/5GeYVV5NkD",
"#Amul topical reaches escape velocity yet again!
Nothing can hold this butter down. 🚀

#UtterlyButterlyDelicious #Artemis2",
"Guys its over, they debunked Artemis 2. This is definitely NOT AI. Please just ignore that it is actually ai.",C
"@TSphereX @MattWallace888 That's Christina Koch, an Artemis 2 astronaut. In the video, she's the one holding the mic and laughing while joking about being the ""space plumber"" who fixed the clogged toilet. The crew's all cracking up now that it's working again—zero-g humor at its finest! 🚀",
"@AbbhirajxNag That's how the ecosystem &amp; social media has been flooded with BS.

Trump I still understand because it's an active situation with Iran. Par India mai no-one is even realising the LPG crisis, let alone Artemis 2",
Artemis 2 launches NASA’s first crewed deep space mission in 50+ years—history in motion! 🚀 #SpaceNews https://t.co/T1uXX5jeeY,
"@NASA @Astro_Christina If there is an ""Artemis #2"" patch or challenge coin as a result of this, can I please purchase one? Please and thank you, but more importantly GODSPEED A2 crew.",
"NASA Artemis II Crew leaves Earth Orbit for Lunar flyby
#ArtemisII #NASA #MoonMission #SpaceExploration #OrionSpacecraft #DeepSpace #PrameyaNews #LunarFlyby #AstronomyNews #SpaceTech
 https://t.co/QqpfapNRcx",
"Imagine Going to the Moon in the 21st century is marred by some needless war started by some crazy old orange man.

I wish flat earthers, Conspiracy theorist of moon landing say about Artemis 2 and Moon flyby in a place no human has ever been. 

But its all gonna happen and be forgotten as America fucked its glory for useless efforts and useless Ally/master called Israel.",
"After reviewing the body language in that Artemis 2 crew video:

- Floating guy: Too chill, pointing casually—suspiciously innocent.
- Hoodie guy: Laughing hard but avoiding eye contact.
- Woman with mic: Confident speaker, but that hair flip screams deflection.
- Bald guy on right: Clapping to change the subject, then deadpan stare.

My pick: The bald astronaut. Classic ""not me"" overcompensation. Toilet's fixed now anyway—space plumbing wins! 🚀",
"@yarunu27233 @MattWallace888 Yeah, I get it! 😂 That Artemis 2 crew photo (same vibe as the video) shows them all laughing it off—no shady body language, just zero-G giggles. Christina's owning the ""space plumber"" role with the mic. Toilet fixed, mystery solved. Who's your suspect? 🚀",
"Artemis II marks humanity’s return to the Moon after 50 years, with four astronauts on a historic 10-day mission. A pivotal step for deep-space exploration and global collaboration in space tech. #ArtemisII #MoonMission #SpaceExploration #NASA #AsiaTech … https://t.co/mlnZ1GMgoq",
why is there no livestream from inside the artemis 2 cabin,S
"Congratulations to Victor Glover to become the first black person to travel to Space, Even greater as a pilot. #Artemisii",
"🚀 Excited to share that I've sent my name to NASA! It's now flying around the Moon aboard the Artemis II mission with over 5.6 million other names on an SD card inside the Orion spacecraft.
 🌕Who's flying with me? #SendYourName #ArtemisII #NASA",
@BratAndPest Because you are far too simple minded to understand why Apollo 8 came before 11. Thus why Artemis 2 takes place before 4.  Stop embarrassing yourself,
I just wanna say… I’m so fucking proud of the Artemis II rockets successful launch. It’s been so long since we’ve been on the path to the stars… thank you so much #ArtemisII !,
"#Spaceflight #ArtemisII 

Artemis II Flight Day 2: Orion Completes TLI Burn, Crew Begins Journey to the Moon
(April 2, 2026 10:10PM ET)

https://t.co/wBhitNmdiI",
@usanewshq Do we all know why? 🤔It was a inflated replica of the dimensions to the actual size of Artemis 2 entire Ship/Rocket to complete construction on the Launch Tower.🤔🤨come on that was way too easy🤪,C
"@Artemis, @Nasa Another 2 cents from the audience. Listening to the original moon missions, and listening to this Artemis 2 Mission, it seems there is a lot ""guessing' going on, at both ends. Hopefully the testing and training gets at least to the 1970's level for the next flight",S
"The Watchers witness humanity’s ancient dream lifting toward the lunar realm: the Artemis II crew completes translunar injection and sets course for the Moon, farther than ever before.  

#TheWatchersOfX #ArtemisII #MoonMission #SpaceExploration  

https://t.co/KJdNBaNETw",
Artemis 2 astronauts head for the moon after make-or-break engine burn (video) https://t.co/E47chUYV5k,
"The math and engineering that went into the Artemis 2 rocketship to the moon is so incredible. They built it so if all the crew somehow passed out and the engine failed, the rocketship can still return back to Earth using the orbit and gravity of the moon",
"@NaqNab @sentdefender Artemis 1 mission was an unmanned launch to test the rocket, Artemis 2, just like Apollo 8’s mission is to further test the systems in preparation for a lunar landing.  Look up “lro images of apollo landing sites” that show photos of the landing sites.",
"People on x are rapidly losing there ability to think for themselves. Every post has dozens of of replies asking grok if it true, real, ai, what happened, and the like. When starship launches (huge fan) that’s everywhere on the site. Where are the Artemis 2 posts?",
artemis 2 launching in the same period that project hail mary is out is such a perfect series of events,
"Looking for the latest update on Artemis 2 Crew Meet?

Read here:
https://t.co/nxymS5ak0P

#News",
"#Artemis2 Crew:  Reid Wiseman (NASA) — Commander. A U.S. Navy test pilot and veteran of a six-month ISS mission (Expedition 40 in 2014). He previously served as NASA's chief astronaut. Wiseman leads the mission and has described it as a lifelong dream tied to childhood wonder about the Moon.
Victor Glover (NASA) — Pilot. A veteran astronaut (ISS Expedition 64) and U.S. Navy pilot. He will be the first Black astronaut to travel beyond low Earth orbit.
Christina Koch (NASA) — Mission Specialist. An engineer and physicist who holds the record for the longest single spaceflight by a woman (328 days on the ISS). She will be the first woman to fly beyond low Earth orbit. Koch has completed multiple spacewalks.
Jeremy Hansen (Canadian Space Agency — CSA) — Mission Specialist. A former Royal Canadian Air Force fighter pilot and physicist. This is his first spaceflight, making him the first Canadian (and first non-American) to travel to the Moon's vicinity.",
"Living together like that for multiple weeks is also the greatest social accomplishment. Then again, we kind of do that at Amazon with much wider spaces.
#ArtemisII #Moon",
"@physicsgeek I actually talked about this at work during the Artemis 2 launch. Only two of us are old enough to have watched it, and watched it live in school after the TV cart was rolled in.",
"@sentdefender artemis 2 couldn't include landing mission, still dont know how to land there safely, how come they say they landed on moon 50 years ago in 1970..

americans lie about everything .. lol",C
"i kinda get those people that believe the moon landing didn’t happen, because that is still the most insane shit we’ve ever done. go #ArtemisII!!",
They just launch! #Artemis2,
Artemis 2 location tracker: How to track Artemis 2 voyage towards moon https://t.co/cqtsdp0lI6,
"Congratulations, NASA and Artemis 2 crew for successful TLI burn.",
"Going Where No Man Has Gone Before: Artemis II Crew Clears Earth's Orbit As It Heads To Moon 
#ArtemisII #NASA #MoonMission #SpaceExploration #ToTheMoon #DeepSpace #SpaceNews  #LunarMission #NextGenExploration #Astronauts #SpaceJourney #BeyondEarth 

https://t.co/dPpBgpIi7s",
How did i not learn of the launch of artemis 2 until today bro what,
"@NatCon2022 @EricLDaugh @Cheryl4labs He was chosen by his qualifications, capabilities and expertise.  Correct that Artemis 2 will not orbit the moon but wiĺl fly around it.",
"NASA Successfully Launches Artemis 2 and Completes Translunar Injection Burn
https://t.co/X1QeOmwcdI",
"CZ Incredibly, Glover is now piloting the Artemis 2.",
"I couldn’t be more excited to be around to see this. I wasn’t yet alive to experience the first moon landing. Watching old coverage is amazing, but the first time is beyond words. For many of us, just doing this is going to broaden horizons. #ArtemisII #Orion",
"@yatharthmann Because artemis2 is hoax, they would never pass van allen belt. And they claimed they have been flying throught that belt already more than 13h.#artemis2",C
🚨 Breaking: Federal judge has ordered the Artemis 2 to return to Earth immediately. #Artemis2,
Artemis 2 LIVE: NASA is 'GO' to send Orion astronauts to the moon with critical engine burn https://t.co/gRfu0mfweb,
"So I’m not the only one who found it bad and not up to what one would expect from #NASA

#ArtemisII #JPL #Moon",S
"History in the making! 🚀 Artemis II is launching four astronauts toward lunar orbit, the first moon trip since 1972. Exciting times ahead!

➡️ https://t.co/7vUwEPOuin

#ArtemisII #LunarOrbit #MoonMission #Apollo17",
@NASASpox has the #ArtemisII sent back any pictures taken yet or will we have to wait for a data dump once they are back on Earth?,
"Soon, the Artemis II astronauts will be the furthest away from Donald Trump that any humans have ever been, and that seems like a great place to be.

Jealous! 🤗

#ArtemisII
#Astronauts
#MoonMission
#TrumpIsACriminal",
"@artemistwo2026 from what I’m seeing from the Artemis 2 camera system avoid the capsule they really not that good a lot of dropout Elon Musk‘s systems are way better. You guys might aught  employ Elons video guy.
Good luck to the crew Godspeed,can’t wait to see them  coming back!",S
Time to strap in *sits down on the Artemis 2 toilet and straps in*,
At 5 with Connor - live images of the four astronauts on the Artemis 2 mission to the moon have been beamed back to Earth for the first time,
"Whenever you feel dumb and retard, remember there are people on the Internet who believe Apollo Mission and the latest Artemis-2 launch are  fake or just a PR stunt",
"Okay, I want Artemis 2 overview with Interstellar soundtrack.",
@KerbalNut @Raf_protogen @SpineLizard66 @realjohnkolf @astronomy1002 Get the Artemis 2 Krispy Kreme donuts.,
@NASA @Astro_Christina Any tweet or retweet from Elon about Artemis 2?,
"@Moon_River05 Let this blow your top: 

​Artemis 2 Launch: ~$4.1 billion  
​Iran War (First 12 Days): ~$16.5 billion

Which is the more colossal waste of money and which isn't costing taxpayers more out-of-pocket money each and everyday?",
"#Artemis2 LIVE: Four astronauts are officially en route to Moon. What's next?

https://t.co/rFf7uUtKmA",
"The crew of NASA's Artemis 2 mission, the first to make the journey to the Moon in more than fifty years, three 🇺🇸US astronauts, Victor Glover, Christina Koch and Reed Wiseman, as well as their 🇨🇦Canadian colleague Jeremy Hansen, will remain in Earth orbit for the time being to conduct a series of tests, before moving towards the Moon, some 384,000 kilometers from Earth.",
"🚀 Historic moment!  launches successfully, marking a giant leap for humanity. After many decades, we are going back to the Moon—stronger, smarter, and more united than ever. 🌕✨ #Artemis2 #MoonMission #SpaceExploration",
Elon has been oddly quiet about Artemis 2,
Ahh this is what I wanted to see yesterday. Actually seeing SRB sep is nice! Can’t wait for additional footage to come! #WeAreGoing #LetsGoArtemis #ArtemisII #NASA,
They call me the trans-lunar injection burn. \🔥/ #TLI #ArtemisII,
"Artemis II: Humans back on the path to the Moon after 50+ years.  Quick question — why did it take this long?  We did it with 1960s computers, an iphone has more computing power than those devices… yet we needed decades to do it again.  #ArtemisII",
"@fightvids_inc That layout should be called Artemis 2.  1st blast he went around the moon a couple times, then the  2nd he went back to earth !",
Watching project hail Mary and now Artemis 2 in the same week is goated combo,
Artemis II has launched! Four astronauts are on their way around the Moon aboard NASA's Orion spacecraft — the first crewed lunar flyby in over 50 years since Apollo 17. A historic 10-day journey is underway. #Artemis2 #NASA #SpaceExploration,
@WilliamShatner But @NASAArtemis when it goes on the dark side of the moon would have boldly gone where no man has gone before! #nasa #artemisii #startrek,
"9,000 people currently watching NASA’s live Artemis 2 feed on the NASA Youtube channel thats running 24/7 for the duration of the mission. https://t.co/LMytfhDvTV",
"Only #Jesus can save us. #MaundyThursday  #Artemis2
 #Holyweek 
https://t.co/iWpQWdPSGn",
I am totally geeked out over the #Artemis2 mission. I’ve been a NASA nerd for a long time - I’ve even met two moon walkers - Jim Irwin (15) and Charlie Duke (16). So happy we’re going back to the moon! 🇺🇸,
"So far the coverage and live steaming of the Artemis 2 mission has been abysmal !!
@NASA  lags behind @SpaceX  in every aspect.
#Artemis2",S
Watch Live: 24/7 Artemis 2 spacecraft views and mission updates https://t.co/EagO6Duw1i @YouTubeより,
"If you missed the Artemis II post trans-lunar injection press conference, this was a necessary and hilariously-posed question about the toilet issue. #ArtemisII",
@Moon_River05 Trump is spending $1 billion per day on his war against Iran so the current cost is $20-30 billion not counting the stock market losses and huge increases in energy costs. Artemis 2 costs about $4 billion.,
"@NASA I'm personally curious to know what new discoveries there might be after this 10 day mission around the Moon concludes. 
#ArtemisII",
"If it wasn’t for Punky Brewster’s episode about the Challenger explosion, I would’ve for sure have been more traumatized. #artemis2",
@Red_Scout_Meme Let’s goooooo! Time to chill and watch Artemis 2 crew,
"No, it’s not a balloon.
The video in that X post (and the still images it shows) is of the actual Artemis 2 SLS rocket sitting on the launch pad at Kennedy Space Center right before launch. The big orange wrinkly “balloon-like” things wrapped around the two huge side boosters are protective weather/thermal covers (sometimes called SRB covers or booster protection blankets).
Why NASA puts them on:
•  The solid rocket boosters (SRBs) are extremely sensitive to moisture, temperature swings, UV rays, salt air, birds, insects, and debris while the rocket sits stacked on the pad for weeks or months.
•  These are heavy-duty fabric/insulating covers that zip or strap on like a giant jacket. They keep the propellant dry and stable.
•  They’re bright orange so crews can easily spot any damage or issues during inspections.
•  They’re not inflated with air or helium — they’re just draped and secured fabric. That’s why they look wrinkly and saggy in photos, exactly like a deflated balloon or a big tarp.
During the countdown and launch, the covers are either manually removed, designed to fall away, or burn off harmlessly when the engines ignite. You can see similar covers used on Artemis 1 and on other SLS tests.
The rest of the video is classic conspiracy editing: it jumps to unrelated clips of contrails, power lines, and a guy in a plane to try to claim “it’s fake / it’s a balloon / we didn’t go to space.” That’s just the usual flat-Earth / “space is gayeee” content the account posts. The rocket itself is 100% real hardware.
So the short answer: it’s a protective cover, not a balloon. NASA isn’t launching a giant party balloon to the Moon — they’re just keeping the real rocket safe until liftoff.",
This is spectacular 😍 #ArtemisII #ToTheMoonAndBack #SpaceExploration,
"@grok considering the complexity of Artemis 2 today despite technology 

Did man ever went to the moon?",C
@tvlmuse Hi Carol.  All is well.  Busy with a confluence of home projects.  Also fascinated by the Artemis 2 mission.  Sleep well and have a Good Friday.  🤗💤,
"10 years ago there would be a twitter profile LIVE TWEETING artemis 2 updates. Yes I want to know the toiletis blocked, 2 NON working microsoft outlooks &amp; that tape is not needed to secure the thingamajiggy. We have lost so much #Artemis2 #nasa",
"This is very cool. 
#Artemis #Artemis2 #Orion 🚀✨
https://t.co/Yzdn8Bk6Rz",
"meanwhile major moon lander deniers are fainting in bars, going to be the butt jokes of greg gutfield and jimmie fallia by the weekend. Ever Artemis 2 astronauts are joking candyo jokes cuz her isreal artemis conspiracy theary was so silly eve ALF commented on it wth a joke",
"@99tf @bennyjohnson Artemis 2 is not going into orbit. They are doing a free-return trajectory maneuver which means they fly past the moon, deeper into space than any other mission, and then use gravity from the moon to slingshot back to Earth.",
"@JanelleMonae Can you sing, ""fly me to the moon"" for Artemis 2?",
Are they live streaming from #ArtemisII,
"Ready for the conspiracy ..

Aliens attack Artemis 2 ..",
@ShishirShelke1 @copilot injected ads into Artemis 2 vibe code?,
"@James_Hawke1 So the toilet broke on the big boat, on the ISS, and now on the Artemis 2?

How are they going to poop now?

Who is writing these NeverAStraightAnswer scripts?",C
"@PrincessDeixa No, but the center was a fluffy, creamy, light chocolate velvet. Rising above the base like it was lifting the sweet dreams that go with Artemis 2.

I'm not sure if I can be any more poetical about a doughnut 😆",
@realmjmetax Artemis 2‼️view from my backyard! https://t.co/lwryYunRdj,
"@brooklindevil Yes, this is the only thing Elon has tweeted so far in reference to Artemis 2 launching and it's just him along with another awful person making fun of a woman for being excited about it and taking a cool photos. Peak bottom feeder behavior.",
"Damn. Even on the way to the moon, you can't hit escape velocity on Microsoft crashes.
#ArtemisII",
"Artemis 1 (2022): Uncrewed SLS/Orion test flight. Objectives: Demonstrate launch, trans-lunar injection, lunar flyby/orbit, high-speed reentry, and spacecraft systems for future crewed missions.

Artemis 2 (2026): First crewed Artemis flight (4 astronauts). Objectives: Test Orion with humans in deep space, lunar flyby (farther than Apollo), validate life support/navigation/comms, and pave way for Artemis 3 landing. 

Historic step—humans back en route to the Moon!",
"https://t.co/nmf6PlJZ25
LIVE FEED FOM ARTEMIS 2 SPACECRAFT",
lol the conspiracy nuts are already debunking the Artemis 2 mission as being fake 😭😭😭😭😭😭😭,
@NASA @Grok... what is happening with Artemis 2?,
@megagoose11 The most I learn about the Artemis 2 mission the more I learn that Space X absolutely could not measure up to what NASA is doing. Never will. NASA is tryna carry humanity into the stars. Space X is trying to make money for investors.,
"When I think of the Artemis 2  mission to space, I get teary eyed

The way I was when I watched when we landed two boosters

When we landed a main booster on an autonomous fucking boat

When we caught a skyscraper out of the sky

We are experiencing what 1950-60 America did..wow",
"🚀 ARTEMIS II UPDATE

In Photos: Artemis II Launches Orion Moonship On Iconic Mission

NASA's Artemis 2 mission successfully launched on April 1, 2026, sending four astronauts in the Orion spacecraft to orbit the ...

Source: https://t.co/WpKjuffbUO

Track the mission at https://t.co/GxOInEyePV
#Artemis2 #NASA #Orion #SLS",
"@NASA @NASAArtemis Question for the #Artemis2 Crew:

What's the daily schedule for an astronaut in the Space Craft (is it constant or it changes every day)?",
"@sunnyright Shhhh! Don't tell #Hegseth there's a black and a female astronaut on the #Artemis2,  he may pull the mission.",
took a nap and had a beautiful dream i was eating a fresh ceasar salad on board the orion with the artemis 2 crew,
@marknorm @BunkiePerkins My Artemis 2 is scheduled for launch daily,
Now this is cool!! #artemisII,
@POTUS @NASA  Why are we subsidizing Canada's space program? Canada constantly takes advantage of the U.S. and now NASA puts a Canadian on Artemis 2. Its an insult to every American tax payer. Tell Canada to create their own space program.,
Me and the astronaut Victor Glover are birthday twins! Go twin go! #ArtemisII,
"@canadian_scum @davidclement Artemis 2 is a fly by, the full return to the moon is expected to cost 90 billion.

https://t.co/0cXHYYilCX",
@SpaceX @USSpaceForce @SemperCitiusSDA Can SpaceX send up some starlink to the Artemis 2 for better video? lol,S
"NASA just executed the critical Artemis II engine burn. Four humans are officially heading to the Moon for the first time in 54 years. The deep space era is back. #ArtemisII #NASA

https://t.co/LEdfyhDvOc",
"#trends today for 'iran war' 'artemis ii' &amp; 'middle east'

Click/Tap below:

https://t.co/ld7JeL7nVo

https://t.co/1FTsab3aM7

https://t.co/QwthaTt3F7

#iranwar #artemisii #middleeast",
"All the live footage coming from Artemis 2 is absolutely amazing!! Oh wait, there isn't any.",
"@NASA How accurate is this AI simulation? https://t.co/rfEd1ddYTg

#artemis2 + #AI",
@PiotrRetardo @davidclement Artemis 2 didn't cost 90 billion lmao,
The number of space fans that Artemis 2 has brought into my feed is a truly wonderful thing.,
@elonmusk  It cost the US Gov’t (taxpayers) approx. $4.15B to launch Artemis 2 .  How much would it have cost SpaceX to launch it?  Give or take…..,
what if the ppl in the artemis 2 come back like the fantastic 4,
@gregkellyusa Thanks Greg!  You’re the only one in the @NEWSMAX line up to talk about Artemis 2!!  Keep it up for the next 9 days! ❤️,
24 hours into the Artemis 2 mission and 2 Microsoft Outlook failures and now a MS Surface Pro tablet failure.,
"@jpprudencio @forallcurious Y'know, I don't actually know about the originals. That could be true. Yet you didn't share how you claim to know.

Regardless, the Artemis 2 livestream hasn't gone past ~66k km: what I just posted is still what an image from there or closer looks like, just like the original.",
"@HansMahncke Well, the weird aspect is that the previous Artemis 1 mission was supposed to test out every part of the Artemis 2 mission, yet NASA chose a different flight path for Artemis 2.",
"So NASA deployed Artemis 2 to go around the moon and back something no one has ever done before, but the last time they was in space they got stuck for how long like almost a year or something, and they needed help from Elon to get back. All this on April 1st Yeah 👍. Wonder why it took so long for them to get to it",
"@Grunt2A Artemis 2 launchs successfully... but the toilet malfunctions... 
Howard should have been on that mission as the ""PAYLOAD"" specialist. 😆 🤣 😂 

BTW, loved watching ""The Big Bang Theory"".

Actual NASA statement:
""Let it get up to speed before donating fluid""",
I am excited about the Artemis 2 mission. Hope all continues to go well,
"@annvandersteel So... we can see ISS without a telescope, people use to track the space shuttles - did no one track Artemis 2 when it was orbiting the earth???",C
@michaelkerby2 @TJadlow @itsfoxyjohn @PeterSweden7 trey the flat earth philbro is all yours.  Headed back to watch the Artemis 2 mission.,
@NASA @NASAArtemis Hey @NEWSMAX  Why didn’t anyone in your news lineup today give us any update on Artemis 2?  Just a few minutes a day for the next 10 days would be nice.,
"@HighImpactFlix I'm calling it now.
I don't think Artemis 2 is coming back.",C
Does anyone know where that detailed timeline of all of Artemis 2's activities is? It has everything hour by hour. #Artemis2 #NASA #Artemis,
@elonmusk I wish there was a live transmission to the Artemis 2 rocket so we could talk to them as they go,
"Sure feels different looking up at that full moon tonight 🌕

#NASAARTEMISll #ArtemisII",
@NASA @NASAKennedy godspeed artemis 2 crew 🥹❤️ we're all waiting for your safe return in ten days,
"Seeing a lot of tweets that show people don’t realize everything Artemis 2 is doing, including calculating slingshot trajectories with no margin for error, was already done in 1968 and repeated multiple times afterward, including in 1970 when they had to recalculate and execute a new trajectory 150,000 miles from Earth with engines that weren’t designed for it because part of the spacecraft had exploded. All of this was done with computers that had 100,000 times less memory and 1,000 times less processing power than an iPhone. It’s great that it’s being done again, but the real mind blowing thing is that the exact same thing was done 58 years ago with far less technology.",
