text,Sentiment_label
"On March 31st, Christina Koch, Victor Glover, Reid Wiseman, and Jeremy Hansen were all normal people no one knew about. 

10 days later, they are American and Worldwide hero’s. 

What an incredible journey and experience this has been for everyone.

#NASA | #ArtemisII",E
@raisingcanes I’m really loving the attention Artemis 2 is getting. Keep it up!,E
"@NASA I think if you asked @elonmusk and @SpaceX nicely they might loan you their recovery barge to speed up this extraction time. What say you #ElonMusk? #SpaceX ? 
#ArtemisII",S
The USS Murtha is less than a mile from the capsule. Why is it necessary to take helicopter to the ship? Why not just put them on a boat and drive to the ship? Is it all for show? For TV? Because it looks cool? #ArtemisII,S
"All 4 Artemis II astronauts are now safely off the Orion spacecraft! 🙌 Reid Wiseman, Victor Glover, Christina Koch, and Jeremy Hansen have emerged after their historic lunar flyby and splashdown in the Pacific. Incredible mission — welcome home! #ArtemisII #NASA #MoonMission https://t.co/DwR8py6iwz",E
All 4 astronauts on the Artemis 2 are out of the capsule.,N
tigers won and artemis 2 crew is safe what a great day!!!!!!,E
Did they get Rise out?🥹 #Artemis2,N
Glad they're safe. 🤧 #artemisii,E
"@NASA 690,000 miles later and they’re officially back on Earth! 🌍🚀 What a historic win for humanity. Reid, Victor, Christina, and Jeremy. Thank you for taking us to the Moon and back with you. The future of space travel just got a whole lot brighter! 🌊👋🏾💎 #ArtemisII #WelcomeHome",E
@NASA @Amobbss Welcome home Artemis 2,N
These got these astronauts just sitting there in the middle of the ocean……. 😂 #ArtemisII,S
"Ok, my next kid will be named Artemis! If I have 2 they will be Artemis 1 and Artemis 2! If they are Triplets the 3rd will be Elon X! I'll make sure they are all born at Starbase Texas!",E
"@NASA Congrats @NASA
and the Artemis II crew on that perfect splashdown!   
What an epic 10-day lunar flyby — farthest from Earth in over 50 years. 

Welcome home, legends! 
 #ArtemisII",E
"Moment #Artemis2 splashed down in the Pacific from the #Moon

https://t.co/Tcxk9sP0F4",N
craft landed.  Everybody is out.  🚀 👏🏻👏🏻👏🏻@NASA #artemisII,E
Breaking News: The Artemis II Orion spacecraft has made a successful splashdown in the Pacific Ocean &amp; the crew has been recovered. #ArtemisII #BreakingNews #NASA #SpaceExploration,N
"OKAY GROUP HUG EVERYONE 🫂😭
#ArtemisII @NASAArtemis @NASA",E
Breaking news - The Artemis 2 carrying the 4 astronauts has splashed down off the coast of San Diego.,N
"#ArtemisII #Orion #OrionSpaceCraft #CoolSpaceStuff Moon flyby Mission Wrap, Friday Splashdown - All four crew members of Integrity have been exited of the spacecraft in the recovery process, haven splashed down off the coast of southern California, near San Diego.",N
The astronaut recovery process was the biggest anticlimax since space travel began. It looked like no one was willing to take responsibility or make decisions. It felt like another day was added to the mission #NASA #Artemis2,S
W Artemis 2 mission 😼,E
Dad and I monitoring the situation on flight aware and live stream #artemisII,E
"&lt;On TV, the hatch opens on Artemis 2&gt;

@chialynn: ""Wow, can you imagine what it must be like to feel fresh air and moisture on your skin after being cooped up like that?""

&lt;I blink intensely at @chialynn&gt;

@chialynn: ""OH, WAIT! YOU CAN!!""",
Artemis II is so hopeful and beautiful that I saw rivalries within fandoms pausing generational beef to enjoy space travel together #ArtemisII #NASA,E
Beyond excited witnessing this Artemis 2 mission,E
"@NASA Congratulations NASA and the Artemis 2 Crew on a spectacular mission!!! Wonderful to see!  So happy Kristina Koch, Victor Glover, Reid Wiseman, and Commander Jeremy Hansen arrived home safely.🫡🇺🇲🇺🇲🇺🇲",E
"On this day of celebration: brining Artemis 2 crew back home safely, we get even more good news??? Home distilling is legal now!?",E
So absolutely incredible and how lucky are we that we were able to bear witness throughout the entire journey 🚀🚀🇺🇸🇺🇸 @NASA #ArtemisII,E
@molzysketch SHE DID. She is chief Artemis 2 Recovery suPURRvisor 😐 r/catswithjobs,
Maybe put the pod up for auction.  Would make a nice cubby house   #ArtemisII,
It would be  incredible if whales were to swim around Artemis 2 as astronauts float awaiting to be picked up!,E
"Two hours ago, Integrity and it's crew were in space. Now they are bobbing around in a raft called the front porch. The dichotomy of it all. #ArtemisII",E
@DucksNPucks Watching the Artemis 2 crew come out of the capsule 🙂‍↕️,N
"@realDonaldTrump why ?

@elonmusk why didn't you help NASA

@NASA why using a primitive way to retrieve astronauts ?
Space X has a ship to pull up the entire Artemis 2 onboard 
#feelingamused",S
"I was thinking to myself watching this AMAZING return of the Artemis II crew how cool it would be to be a part of the Navy divers chosen to help bring them home!!! Woo hoo!!! #GoNavy #NASA #ArtemisII
@USNavy
@NASA 🚀😃👊",E
"It took a long time from the moment the Integrity ran aground until the crew was rescued.
We generally trusted the people involved in the project, but we were still worried.
However, we confirmed that everyone was safe.

#Artemis2",E
This is the stuff legends are made of. The whole #ArtemisII Crew and the team behind them.,E
"Orion's main parachute has deployed. The spacecraft has a system of 11 chutes that will slow it down from around 300 mph to 20 mph for splashdown.

Get more updates on the Artemis 2
#MrInfluencerUgReports
https://t.co/JYCpAm0hm3",N
"@Astro_ChrisW @NASA @Space_Station @NASAArtemis Congratulations NASA and the Artemis 2 Crew on a spectacular mission!!! Wonderful to see!  So happy Kristina Koch, Victor Glover, Reid Wiseman, and Commander Jeremy Hansen arrived home safely.🫡🇺🇲🇺🇲🇺🇲",E
"👏👏FEAT for humanity 
#ArtemisII",E
"👏👏👏👏
Incredible work Mission Control, the rescue teams and everyone behind the scenes 🙌

#Artemis2 team safe &amp; well on the porch... 🚁
 https://t.co/l6NRU6wqmM",E
"#ArtemisII is home, astronauts out of ship. Historic mission completed. Welcome back to Earth. Thanks to @CBC It has done incredible job, they have #Canadian astronauts Dr. Bondar and Commander Hatfield. Role models like Christina Koch.",N
Looks like I'm not the only one taking a massive dump on my front porch tonight 😎 #ArtemisII,E
I can't believe #ArtemisII didn't make a surprise landing at #Coachella.,
"@Agent_of_GOD_ The moon missions, season 2 episode 1. Artemis 2 - sporting the same name figures as the fantastic 4. Can someone please restart the simulation.",C
"Orion's main parachute has deployed. The spacecraft has a system of 11 chutes that will slow it down from around 300 mph to 20 mph for splashdown.

Get more updates on the Artemis 2
#MrInfluencerUgReports #Israël #AnantKiSeva
#Pakistán #ileri3lü
https://t.co/JYCpAm0hm3",
"To the crew of Artemis 2, Well done! And Welcome home astronauts. 🇺🇸🇺🇸🇺🇸",E
Just cried actual tears watching the astronauts of Artemis 2 getting out onto their inflatable deck.,E
AND WE BROUGHT THEM HOME!!!!! welcome back crew of artemis 2!!!!,E
"@NASA What a memorable experience these astronauts will have for the rest of their life. 🌙 🌚 🌔 🌕 🌖 🌛 

Welcome back, safe and sound.  🌎 🙏🏻

#ArtemisII
#Nasa",E
"They are out 🥳🥳🥳. Now we can sleep. Yoh. 
#ArtemisII",E
Back to Earth: What happens to the #ArtemisII astronauts now? https://t.co/IFZApSXvkw,N
so glad to see my close personal friends artemis 2 crew splash safely on earth,E
"After 10 days and a history-making mission to the Moon, the four astronauts aboard Artemis II returned to Earth Friday night, ending their journey with a splashdown off the coast of San Diego.
#News #NASA #ArtemisII
https://t.co/1Ms5xyAi5X",N
@FoxNews  Absolute worse coverage of the extraction of the Artemis II astronauts. @seanhannity Talked and let his inconsequential guest talk through the first two crew members exiting without even mentioning it. And don’t get me started on the horrible footage.  #Nasa #ArtemisII,S
"That first hit of Earth's gravity has got to be a downer!

Go easy Artemis II.  We got you.

#ArtemisII #Integrity",E
GOD Bless to the whole Artemis 2 team,E
"""Breaking: Artemis II crew safely splashed down in Pacific after historic 10-day Moon flyby. All 4 astronauts emerged in excellent shape. Meanwhile, VP Vance heads to Islamabad for critical US-Iran peace talks as fragile ceasefire holds. #ArtemisII #IranTalks""
(Complete tweet con",N
"THEY MADE IT HOME MISSION COMPLETE AAA CONGRATULATIONS, NASA AND ARTEMIS II CREW 😭😭😭 WHAT A WONDERFUL DAY FOR HUMANITY !! #ArtemisII",E
rip gojo satoru you would’ve loved the artemis 2 mission,
"@NASASpaceflight Which of you gets the ""Walter Cronkite Old Iron Pants Award"" for the Artemis 2 Marathon?  Magnificent Coverage!",E
What a moment. #artemisII,E
"They all wait for pics from the astronauts  of the dark side of the moon when #PinkFloyd has already hipped us to that, dude... #darksideofthemoon
#ArtemisII",E
The camera from the helicopter is driving me nuts! #ArtemisII,E
"Artemis 2 is just absolutely amazing, mind-blowing what humans are capable of",E
"@NASA @MichaelARothman Welcome home, Artemis 2.  What a major accomplishment, for you and for America.  🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",
Leaving work goodnight i love u artemis 2 soooo frraking crazy,E
"I think must be the only moment when it is okay to say that Christina Koch, Victor Glover, Jeremy Hansen and Reid Wiseman are “out of Integrity”.  #ArtemisII",N
"Welcome home, Artemis 2.  What a major accomplishment, for you and for America.  🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",E
"All four astronauts are safe and now the Navy helicopter will hoist them off the ""front porch"" of the capsule into the copter. #NASA #ArtemisII   Watch Live!!",N
Did the helicopters run out of fuel? #ArtemisII,N
"I just know all four are looking forward to a hot shower, toilet and a cozy bed tonight. So proud and enjoy a joyous, reunion weekend Artemis II crew! 🚀❤️🌕🌎
#ArtemisII #Nasa
@NASAArtemis @NASA",E
Cried as we watched all four astronauts emerge 🥹 so glad they made it home safely!! #ArtemisII,E
Watching Artemis 2 land makes me want to fuck the nearest slut so badly right now,
Laying in bed crying over the Artemis 2 splash landing and recovery. Been watching the live feed for hours. 🔭🪐☄️🛰️🚀🧑🏻‍🚀👩🏻‍🚀👨🏾‍🚀🧑🏼‍🚀🌕🌑 Hell yeah!,E
Anderson Cooper is me trying to understand all the scientific terms and conversation. 😂 #artemisII,
"« Mission is over »… 🥺

Thank you so so so so so much @NASA @esa  😭🥹

#ArtemisII",E
ALL ASTRONAUTS ARE SAFE AND SOUND! #ArtemisII,E
"@NASA seeing all the smiles &amp; hugs in NASA Houston. Priceless 🫶🏻🥹

#artemis2 #nasa #missiontothemoon",E
"Houston, let me hear the applause and joy please. #artemisII",E
"All four astronauts are safe and now the Navy helicopter will hoist them off the ""front porch"" of the capsule into the copter. #NASA #ArtemisII   Watch Live!!",N
"these were the coolest and such emotional 10 days to observe #ArtemisII journey, to see these amazing photos of moon and kind of connect with this wonderful crew 
i’m so so glad they all got back home safely, they’re the best, 
NASA you’re so cool 💫🌑🚀",E
"Crew is on the ""porch"" (raft hooked to the capsule in the water). No major medical problems. Textbook missions are awesome #artemisII",N
You can tell Reid is entertaining them with stories by how he's waving his arms around. Hee! #ArtemisII,E
"They are all out! Whoooooo!

Welcome home #ArtemisII",E
"Artemis 2, crew and all others on the team, thank you, thank you, thank you. So proud.",E
"Goose bumps. 
WELCOME BACK TO YOUR HOME PLANET @NASAArtemis #ArtemisII #splashdown",E
"Not me crying watching very closely since 730 EST making sure all these HEROS got off #ArtemisII OK, thank you God they are HOME &amp; SAFE!! @NASA",E
"It's a great show of force to send something off and have it land right where you want it.

Now imagine it was a weapon.
@SecWar

#ArtemisII
#Integrity
#NASA
#Space
#ReEntry",
"Artemis II crew has successfully splashed down in the Pacific Ocean, completing a 695,081-mile, 10-day journey around the Moon and back—marking a major milestone for NASA and the future of deep space exploration.

#ArtemisII #NASA #MoonMission #SpaceExploration #BackToTheMoon",N
"Loving watching the #ArtemisII post splashdown extraction, live streamed on the Nokia N73! 🤣",S
"All four crew members have been safely extracted from Integrity 👏🏼 mission complete, I can finally sleep now 🚀😮‍💨 #ArtemisII",E
@PeterMoskos Where is the artemis 2 coverage?,N
"Mission completed 🫡 🚀 
#Artemis2",N
@DavidMuir is such a hack he had to mention how the pilot on the Artemis 2 was the first black person to fly around the moon.  Thats how far race is ingrained with these people.  They all made history flying around the Moon.  Why single out the black guy? Its so racist,
welcome back to the earth! Artemis 2's crew .....,N
"Finally something positive, good and uniting  happening in the USA 🇺🇸 for a change with  @NASA and Artemis 2",E
all 4 crew members are out and healthy 🥹 #ArtemisII,N
the math was SO precise 🥹 #artemis2,E
"I can only imagine the smile on the faces of family members, seeing these heroes return home safe and sound.

#ArtemisII",E
"@coo_kyei NASA's Artemis 2 crew just made history, by journeying around the moon and back",N
Hearing NASA clapping as all four crew members came out of Orion…oh my heart!!! Moon joy!! #ArtemisII @NASA,E
Welcome home @AstroVicGlover and crew!  We are all so proud of you!  #Artemis2,E
This capsule isn't the only part that left earth. Where are the other parts? #ArtemisII,C
MUST WATCH THIS🕊️🕊️❤️🔴 Live: Artemis 2 astronauts return to Earth with a splashdown in the Paci... https://t.co/CA8EVSXtV5 via @YouTube,N
There are now exactly nine human children who have a parent who has literally loved them to the moon and back again. #Artemis2 #NASA #ArtemisII,E
"From Space Camp as a teen to witnessing shuttle tragedies as an emerging adult, I’ve never stopped believing in our reach for the stars. A childhood astronaut dream may have been sidelined by eyesight, but today’s safe #ArtemisII return proves it: Humanity accomplishes extraordinary feats when we dare to aspire. Dreams don’t just lift rockets—they lift our personal and professional lives too. Live long and prosper. 🖖🌕",E
"Wow
I am old!

#Artemis2",E
Bet the Artemis II crew will be glad to use a proper working throne 🚽 again 🤣#ArtemisII #Moonmission #NASA,E
"@SpaceX @elonmusk why didn't you help NASA

@NASA why using a primitive way to retrieve astronauts ?
Space X has a ship to pull up the entire Artemis 2 onboard 
#feelingamused",S
"Aaaaaaaah, they’re out.  Don’t drop’em! #artemisii",E
Do you think they’re like wtf did we just do that was crazy lmao #ArtemisII,E
@elonmusk any thoughts on getting Artemis 2 astronauts out from Orion?,N
Congratulations #ArtemisII crew!!!,E
"The Artemis 2  mission was a silent shut up to all the flat earth conspiracy theorist,they all went mute.😂",E
our good astronaut friends are finally out - why am I crying #NASA #ArtemisII,E
"Wow, just flashed back to the 70's watching the meeting and retrieval of Artemis 2...as compared to Space X it's like disembarking from a Conestoga Wagon vs. getting off a Delta flight. Rook, surely this is where continuous improvement rocks! Congrats to the whole Artemis crew and NASA!",
All 4 astronauts have been recovered from the capsule!!!! Amazing work team @NASA and recovery team!!! #ArtemisII,E
Finally! But welcome back heros! #ArtemisII,E
"Just sayin', but @SpaceX would have had them out of the capsule directly on the ship by now. #ArtemisII .",S
"welcome home to my good friends, reid, victor, christina, and jeremy. amaze, amaze, amaze. 💜🌕NASA &amp; Artemis II have brought so much joy &amp; hope &amp; wonder to humanity again. this is beautiful beyond words. #NASA #ArtemisII",E
Never again will I complain about a long wait to leave the plane😁 #Artemis2 #Artemis,E
the artemis 2 crew were stuck in the ocean without instagram reels i could never be an astronaut,
I bet markiplier just watched the splashdown of Artemis 2,
"I’m not crying watching the astronauts emerge, YOU are 🥲 #ArtemisII",E
"Nasa Artemis II Customizable Boarding Pass Commemorative Physical Ticket Souvenr #NASA #ArtemisII #Moon #Souvenir #Customize #Space #Moonlanding #Milkyway #Andromeda #Galaxy 
https://t.co/JQI2kVXQew",N
"All crew members safely out of the vehicle, ready to be airlifted to the naval ship, then land. 🚀🌎 #artemis2",N
"Eyes and ears on you. Hello from Tamilnadu, India. Welcome home Artemis2 crew. #Artemis2",E
THE FOUR ASTRONAUTS ARE NOW OUT OF THE CAPSULE AND INTO A LIFE RAFT!!!! #ArtemisII,N
So the front porch is just a connected dinghy? Got it. #ArtemisII,S
Artemis 2 was absolutely fucking incredible if you think about it.,E
"@NASAArtemis Here is a  quiz about the Artemis 2 mission. 

https://t.co/eR9ZqK5Qpk",N
I AM SO EMOTIONAL!!!!! 😭👏🏻🥹🌎 @NASA #artemisII #artemis2,E
Proud of these astronauts on #ArtemisII for all coming back in time to pay their taxes on Tuesday.,E
"And they are all out!!!
Alive💃🏽💃🏽💃🏽
#ArtemisII",E
YAY!!!!  ❤️🥳🥳🥳🥳🥳🥳🥳👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼  All four are out!!! #ArtemisII,E
All crew members out! 😭😍♥️ #ArtemisII,E
"So there was just no way to attach the inflatable dinghy directly to the capsule?

Bet that front porch cost 5mil dollars to develop.

#ArtemisII",S
"A historic moment, and just as they were about to come out… the camera stayed behind the capsule.

Who directed the broadcast? BRUH AKDHNSBS

 #ArtemisII",S
all 4 astronauts are finally out  #ArtemisII : ),N
The fantastic four are back! #artemis2,N
"@elonmusk why didn't you help NASA

@NASA why using a primitive way to retrieve astronauts ?
Space X has a ship to pull up the entire Artemis 2 onboard 
#feelingamused",S
I would be EXHAUSTED after this. 🤣😭 #artemisII,E
the 4 crew members of artemis 2 are off!,N
"Okay, I've loved everything about this mission, but the camera work in this extraction is making me laugh. Do not let the sun blow out the shot just as they are coming out! LOL #ArtemisII",S
They’re all out. Yeheyyyyy!!!! #ArtemisII,E
Ok but who brought Rise out with them??? #Artemis2,N
They’re all out of the vehicle!! #ArtemisII,N
"I’m so emotional watching this Artemis II landing 😭😭😭

#ArtemisII",E
The TV coverage for the #ArtemisII landing has been absolutely atrocious. Just shut the fuck up and let us listen to Mission Control,S
All four astronauts are out! Yay!!! #ArtemisII,E
Welcome home #ArtemisII,N
Seeing the Artemis 2 crew safely return back to Earth!  #1GoodThingToday,N
@PopBase Congratulations on the safe return of Artemis 2.👏👏👏,E
These camera angles are horrible 😂 #ArtemisII,S
"@NASA why using a primitive way to retrieve astronauts ?
Space X has a ship to pull up the entire Artemis 2 onboard 
#feelingamused",S
On behalf of the Andy Bong Show welcome home Artemis 2,
"Congratulations ARTEMIS 2 
and the USA. Now get that Moon Base built. Elon I know you've been planning for a Moon Base 
Git'r Done.",E
Why won't these commentators shut up?? #ArtemisII,
All 4 crew are successfully out. #ArtemisII,N
"FINALLY!!!

It looks like everybody has arrived home safely!  Way to go NASA, and congratulations!

#ArtemisII  #MissionAccomplished",E
Wtf is all this cheering and clapping??! They could have stepped out an hour ago easily!! #ArtemisII,S
Artemis 2 crew splashes down in Pacific Ocean after historic Moon mission https://t.co/E4wDlAcE47,N
"What 10 days of space travel could mean for #ArtemisII astronauts' #health https://t.co/Glp1rejG6K ""The body is built to live and work in gravity. When that gravity signal is removed, the inner ear has to recalibrate, muscles and bones are used differently, and fluids shift upward toward the head,"" Dr Aintablian says. ""That is why we can see changes in balance, strength and, in some cases, vision."" You'll have seen the astronauts using specialist #exercise equipment during their journey, and that's to contend with the fact that their bodies are not being engaged by the same forces they are used to on Earth.",N
THEY’RE ALL OUT OF INTEGRITY!!!! #ArtemisII,N
"Seeing the crew come out of the capsule with all of mission control cheering has my eyes welling up. All this bravery by the astronauts for the advancement of humanity. Thank you, Artemis II crew! 🥹🚀 #NASA #Artemis2 #ArtemisII",E
Our crew is out of the Integrity capsule! Woo!! Welcome back to gravity and welcome home! #ArtemisII #NASA,E
Do you think they told @Astro_Christina “Ladies first” to get out of the ship? ♥️🚀🥰♥️ #Artemisii,E
*cheering and clapping with the rest of the world as all four astronauts are extracted from Integrity* #ArtemisII,E
I bet #Trump will rescind his congratulations once he learns that one of the crew members is black #VictorGlover #ArtemisII #Orion,
I’m just shocked how earlier this morning they were on the coast of Australia and now they’re currently landed in California. Waters like aeroplane travel is going to come a long way just based on this surely within hours they had made it to America from Australia area #ArtemisII,E
"Christina &amp; Victor are finally extracted from Integrity, saw them with my own eyes #ArtemisII",N
"Now that Artemis II is a success, do you think we will actually land on the Moon by 2028? 🚀🌕 #ArtemisII #Engineering #NASA #TechTravel",N
How many engineers had several meetings to come to this amateur recovery method. Must they all have to row back now.  #nasa #artemis  #artemisII,S
"Welcome Home Heroes 🫶🏻🌌🌑
#ArtemisII #NASA",E
🥹 with joy and pride seeing the Artemis II crew members come out onto the rafts! #artemisII,E
They couldn’t just use a drone then no? That would give us perfect camera quality and angles #ArtemisII #NASA,S
"Spaceship just landed in California…quick hide the whales! 
#Artemis #artemisII #nasa #Startrek #GeorgeAndGracie",N
i’m crying at my personal friends (the artemis 2 astronauts) getting out of orion,E
"Hey.. CaitVi nation. 
How do we feel about another astronaut fic, this time with Artemis 2? Hm?",
Omg the applause from Mission Control when each astronaut exits the capsule 🥹🥹🥹 #ArtemisII,E
"#ArtemisII
Spacex do it better. What a performance doing the stabaliser and raft. Spacex would have the capsule on the ship and astronauts having lunch by now.",S
"HISTORY MADE! 🤯 Artemis II Epic Splashdown! 🚀🌊

The Orion capsule violently hits the Pacific Ocean after its historic lunar mission. Welcome back to Earth! 🌍

#artemis2 #nasa #space #splashdown #orion history astronomy AIWOWAI viralreels https://t.co/K20XfPIItB",E
We have the crew coming off people so exciting  #ArtemisII,E
@NASA they just went to the moon and back and now you’re going to wench them to a copter like they fell off the side of a mountain. #ArtemisII,S
"Almost two hours after you land, you're finally out of your ship. Classic TSA delays, let me tell ya. #NASA #ArtemisII #Integrity",S
They just took out the first 2 astronauts out. I am crying. #ArtemisII,E
Congratulations to Artemis II on making a safe landing after a long journey to the moon and back! #Artemis2,E
Don't forget the Nutella #ArtemisII,
Having the Artemis 2 crew walk on the ocean for the first time back on Earth is diabolical,E
"Very poor quality video feed of the splashdown and subsequent recovery of the #ArtemisII crew, @NASAArtemis @NASA. Surely you could have an actual camera on one of the boats instead of us watching grainy video against the sun from a far-off helicopter as it circles.",S
Kristina is out of Integrity! #ArtemisII,N
MY CLOSE PERSONAL FRIENDS ARE ALL COMING OUT OF INTEGRITY #ArtemisII 😭😭,E
@AndySaunders_1 @NASA @NASAArtemis @esa @Astro_Jeremy @Astro_Christina @AstroVicGlover @astro_reid I'd make a cuppa if I could be bothered to go downstairs 🙂 I'm trying not to miss the crew extraction! ##artemis2,
"#NASA #ArtemisII
Successful splashdown.
🚀🦅🐸🇺🇲🌎
https://t.co/h9CFitZVjX",N
The astronauts are being extracted from Artemis II. History has been made. Wow. I’m in awe. #ArtemisII,E
The Artemis 2 astronauts are starting to exit Orion. They'll be hoisted onto helicopters for a short flight to the recovery ship.,N
"Did I miss it! I needy the restroom
#ArtemisII",
"The pride of the engineers in flight control seeing their wards safely out of the craft is so heart warming man. 

Incredible work by so many brilliant people #ArtemisII",E
What a historic day for the Canadian space program. @Astro_Jeremy and the #ArtemisII are home after a 1.1 million km voyage. Let's keep up this momentum. Let's step up to the occasion. Let us not shy away. Let's be bold.,E
Congratulations to @NASA and the Artemis II crew for a successful mission circumnavigating around the moon and splashing back down onto earth in the Pacific ocean... #ArtemisII #NASA #Space #Earth #Moon #USA #Science #Capsule #History #Engineering #Awesome #Historical #America,E
✅ NASA chief Jared Isaacman says Artemis-2 crewed lunar mission ends successfully; U.S. to keep launching Moon missions until 2028 landing. #Artemis #NASA,N
🚀 🙋🏻‍♂️ Here they come #Artemis2 @NASAArtemis #GodSpeed,N
The world is welcoming #ArtemisII home. Nigerians are debating Amupiston. 🌝🌝🌝,N
"""Breaking: Artemis II crew safely splashed down in Pacific after historic Moon orbit—the first crewed lunar mission in 50+ years! Meanwhile, fragile US-Iran ceasefire holds as VP Vance heads to Pakistan for high-stakes peace talks amid Strait of Hormuz tensions. #ArtemisII #IranC",N
Yay! First crew member out! #ArtemisII,E
"THANK YOU @elonmusk for getting one of your @SpaceX guys @rookisaacman to head @NASA 

Thanks to your influence, the choice of administrator and @realDonaldTrump for getting us back to the moon! Hopefully all of America is proud, because I AM! #ArtemisII #NASA #AmericaRulesTheCosmos",E
welcome back artemis 2 creww,N
Come on. Go to the better view. #ArtemisII,S
CHRISTINA IS OUT OF INTEGRITY! #ArtemisII,N
@NgcCh60364 The Artemis 2 splash down!! Been waiting for this !!,E
Praise the Lord! The crew has been extracted from the capsule safely! #NASA #Artemis2,E
artemis 2 makes me so happy fsr,E
"This whole mission to space has had my sobbing man, I was panicking during the entire splashdown. I’m so happy they touched down safely now they just gotta get them out back to land and I’ll be happy #artemisII",E
"STUPENDOUS JUBILATION

#artemis2 3 humans and 1 Canadian are safe after re-entry!!!",E
"Bloody amazing, well done all concerned! #ArtemisII",E
@VegasDegen1985 Maybe rewatching the #Artemis2 return to earth will do it. Because God KNOWS #SmackDown won't.,
I DIDNT FINISH MY ART WITH ARTEMIS 2 AND LUNA AND THEY'RE ALREADY HOME. DO I FINISH IT? WTF DO I DO. IM SO LATE. ITS SO HARD TO DRAW.,
"@TristanSnell Artemis 2 took a decade to plan and execute. Elon jumps in the air trying to form himself into an X (his sick Sesame Street fixation with the letter) and blathers “we’re gonna live on mars!!! NASA is IMAX showing Interstellar, Elon is senior citizen porn on iPhone 4",
#Nasa #Artemis2 splahdown and recovery 💕,N
Did the stabilization collar look like it didn't do anything? Or is it just me? #artemis2,N
"Straight from the moon to the front porch… 

Ice cream cones and mint juleps in hand!

#ArtemisII",
Let this be a lesson to the world….you don’t need to unbuckle your seatbelt and stand up as soon as you land. #Artemis #ArtemisII,E
I would absolutely be busting for a wee at this point. #ArtemisII,
#ArtemisII An hour and a half+ now and still no exit of the capsule?,S
"@TheAstroN8 Excuse me sir, I recall that STS was able to maintain data link via NAVSTAR even during atmospheric re-entry in most missions, but is this impossible in the case of Orion's Artemis 2 mission due to orbital elements?",N
"@NASA Why does the recovery operation after splashdown seem more complex than orbiting the Moon?

Just hoist the capsule straight onto the recovery ship and call it a day! 😂

I’m sure the astronauts are dying for a real cup of coffee and a normal chair by now…
#ArtemisII",S
🔴 LIVE NOW! 1v1 Tourny night! Welcome back to Artemis 2 (Portrait) 🎮 https://t.co/0I45RWFMtD #RocketLeague,
@Neko_Tet @PunishedCHJ Artemis 2 you saved 2026. https://t.co/JbVQC0eVIg,E
"@elonmusk Great job by NASA and Artemis II 
#NASA
#ArtemisII",E
"Can’t be afraid of heights or basically anything to go to the moon…wow, astronauts, wow!👨🏾‍🚀🚀 #ArtemisII",E
"Give Reid Wiseman, Victor Glover, Christina Koch, and Jeremy Hansen ALL the time in the world to decompress and recover. We will wait until they're 100% okay. #ArtemisII #FantasticFour @NASA",N
This Artemis 2 crew splash down is like traveling from Lagos to NYC in 3 minutes 😭,E
Is there a reason they need to fly the astronauts to the main boat?  Would it not be easier/ quicker to use one of the smaller boats? #ArtemisII #nasa,N
"#Artemis2 live splashdown 

 https://t.co/btLm9Cnrfe",N
do you think the astronauts explored each others' bodies up there #ArtemisII,
"@KBow5 They could have even thrown in Front Porch AI and that would have helped it a little more believable. Ugh.

#ArtemisII #NASA",C
"I asked Grok how much the Artemis 2 mission cost. Basically, we’ve paid 91 billion dollars for the entire Artemis program so far. About 50 billion dollars of that carried through Artemis 1. So we’re looking at maybe 40 billion dollars to launch and land Artemis 2. Again, this is through Grok.",N
I held my breath watching the crew module separate from the service module. #ArtemisII,E
I am not just watching this…I’m feeling every second of history being made.🥹 #Artemis2,E
"Imagine getting pummeled into earth's atmosphere at 25k mph to then float for an hour in the ocean &amp; then HOISTED by aircraft to ""safety"". Fuckin' heroes! Congrats #ArtemisII crew🤘🏼 #NASA",E
"#ArtemisII should have started a drinking game every time she mentioned ""the front porch""",
"The ""front porch"" seems to be a raft
#artemis2",N
Nothing beats a Jet2 Holiday!  #ArtemisII,
Why se demoran en salir del spaceship 👀 #ArtemisII,
@NASA Welcome home to the Artemis 2 crew. Successful trip to the moon and back,E
Who ever organised the filming of this historic event needs to be sacked. They are filming from a helicopter that is miles away with a potato... Why not have cameras on the boats and recovery people? #ArtemisII #Nasa,S
Sketchiest looking “Front Porch” ever. And there’s no way that the astronauts will want to stand on it to “get their sea legs under them” since it’s bobbing and weaving all over the place. #NASA #Artemis #ArtemisII,S
Can they put Artemis 2 for display at a museum and have it go on tour I wanna see it,E
"After scrolling twitter im surprised we didn’t end up on the Richter scale with how all of our butts collectively clenched when the first shoots dropped 😂

#nasa #artemis #artemis2",
If we can send and return four people safely to the dark side of the moon why can't disabled people safely travel on a plane between our capital cities without having our wheelchairs and bodies broken? #ArtemisII #disabilityrights #assistivetechnology,
"WELCOME HOME, INTEGRITY CREW! #artemis2",N
@akafaceUS Whoever recorded this should of record Artemis 2 drop cuz they got some weak shit going on rn 😂,S
The Artemis 2 astronauts should go on a US science center tour to talk about their mission. Am I right @KaminScienceCtr?! @NASA @NASAArtemis #NASA #Artemis #Space #Pittsburgh,E
