text,Sentiment_label
Wow wow wow #artemisII,E
god i can’t wait for the artemis 2 photos to be released,E
Getting to see a Solar Eclipse no other humans can see is amazing for the astronauts #ArtemisII,E
"Artemis II has passed closest approach to the Moon and is now on the outbound leg, heading home. Splashdown planned for Friday. — NASA
#NASA #ArtemisII",N
@MarioNawfal Really from Artemis 2 mission? @grok,
"While NASA is making everyone wait for the images from Artemis-2, space twitter is enjoying zoomed in screenshots of ipad from livestream 😭",N
"Solar eclipse FROM the moon.. Science is amazing. 
#ArtemisII",E
"@zone_astronomy Apollo 17, sun facing earth. 
Artemis 2, this is a solar eclipse (sun behind earth) with the surface of earth lit by the moonlight from behind this camera perspective.  Hope this helps a little.",N
"@AntonioSabatoJr From Grok, Artemis 2 did 1.5 laps of Earth, which Apollo did not do. Earth moon transit time is relatively the same.",N
"I need my close personal friends Victor, Christina, Reid, and Jeremy to turn this ship off and on again so they can talk to us. #artemisii",E
"@FlatEarthZone flerrfers heads are spinning today. 
Artemis 2 showed them the back side of the moon.",E
artemis 2 got me wanting to finally read atmosphere,E
"Amazing stuff! I've really enjoyed watching this on the side, getting fond of the amazing crew and learning all manner of random info about space travel. Looking forward to their safe return, Godspeed #Artemis2 🚀",E
@MarioNawfal Not Artemis 2 footage!,
May we all love someone so deeply that we name important things after them so no one will forget their name or existence for generations to come. #ArtemisII,E
@AdamParkhomenko Artemis 2 saw the same crater on the moon.,N
"#ArtemisII #moon #nasa #video 

NASA have just released the highest quality video of the moon EVER to date!

WOW 🤯 this is so beautiful! 👨🏻‍🚀🚀🌔
The beauty of the Moon, oh what a breathtaking view! 🌕✨

Enjoy!👌🏻👊🏻👍🏻🎥👇🏻👇🏻

https://t.co/rPTapD4WnB",E
Jaycee to the MOON?!? 🌖 #ArtemisII https://t.co/FQ1uYb3qpW via @YouTube #keeppounding,
"#JoshandHP: Mooning The #MoonMission 🌚🚀📸
Josh: Yo H.P! Count us down to the #ArtemisII flyby!
H.P.: Copy that, Josh!
Josh: Gather the troops!
H.P.: You’re practically glowing tonight, why?🌞
Josh: We’re Mooning!
H.P.: Mooning?
Josh: Oh yeah!  I’ll show ‘em who’s boss! 😎🧊🧀",
omg I want to go to SD Friday to watch Artemis 2 land 🥺,E
"@clarkkarmstrong @DanielB59756947 @SciFiArchives This isn’t footage from the Artemis 2 mission. This is 1000 frames stacked taken with Nikon Z8 through Takahashi TSA-120 telescope and Takahashi 1.5x Extender on ZWO AM5 mount creating a 40 megapixel image of the moon. It was taken on earth by an amateur astronomer. 

Genius.",N
Nothing in my generation will ever be this cool till we land on the moon #ArtemisII #TotheMoon #ForGlory #AmericasMoon,E
You know Techno is the best sound right now!!! @nasa #Artemis2 #Moon #Berlin #Detroit,
"When my 9-year-old nephew and his best friend learned Artemis 2 pilot Victor Glover shared the words of Jesus Christ while being from the farthest any human as ever been from earth, they both raised their fists into the air in victory and began shouting, “yeah!” and jumping around in celebrations. 

Why are we spending money to do this mission? Why is it important? 

Because the next generation desperately needs real life heroes doing extraordinary things. They need to see adults showing them that greatness still matters. And is still possible.",
"It is so great to hear from Earth again: Artemis 2 crew after lunar flyby
🌍🚀 Artemis 2 crew ne Moon ke paas se Earth ko radio signal bheja! ""Great to hear from Earth again"" - yeh historic moment hai! NASA ka dream of returning to Moon is getting real. Humanity ka future space mein likha hai! 

#Artemis2 #NASA #MoonMission #SpaceExploration",
How much does it annoy non-Americans  that Moon exploration is measured in miles? 🤣🇺🇸🌖 #artemisII,
"This is what it's all about.
The Orion capsule has successfully re-established contact with Earth, after flying by regions of the Moon that most of us have never seen (yet).

#earth #milkyway #artemis2 #NASA #teamwork",N
"@NASA #ArtemisII Crew, the real #Fantastic4",E
"Damn those close-ups are crisp!!! 👏

#Nasa

#Artemis2",E
NASA got a Twitch y’all #ArtemisII https://t.co/KIPayfbtHl,N
"@NASAArtemis Artemis II is impressive but the real question is this: why does humanity celebrate space milestones more loudly than we solve the problems we already have on Earth?

Progress is not just reaching the Moon,it’s whether we’re building a world worth returning to.

#ArtemisII",S
"Everyone please go watch @forallmankind_ 

After this Artemis 2 mission.",N
Can't wait for @nasa to drop the earth rise pic!!!!! #artemis2 #moon,E
"@AJamesMcCarthy It's sad when I can't tell if this from Artemis 2 or from an explosion from Iran.

Wild times.",S
Good god the loud ass ringing noise on the Artemis 2 broadcast was fucking triggering my tinnitus so fucking bad lmao.,S
"Is it just me or is this #ArtemisII streaming just a let down. 

Most exciting things were Nutella Jar and ""Amaze"" quote. 

No images at all???",S
my favorite part from watching the artemis 2 live stream today was when the crew members all hugged each other once they finally beat the record during lunar flyby  it was really heartwarming,E
"@jltho @NASAArtemis @Grok, what Christian scripture was quoted during the Artemis 2 mission?",
"Historic day!!!

 Crew just beat #Apollo13’s record while looping the Moon 🚀🌖

Pure inspiration!!!

#Artemis2",E
"Upload the last image from your camera roll, no cheating 🌚
@astro_reid, @Astro_Christina, @AstroVicGlover, @AstroJeremy 👀

#ArtemisII  #Artemis",E
NASA sends a space shuttle to the dark side of the moon. Shows no live stream of dark side of the moon. Doesn't prepare for signal loss on dark side with a basic relay. Turning a great moment into a Huge L #ArtemisII,S
"If the Artemis 2 spacecraft was a car, it would have to travel to the Moon and back 120 times before it would statistically be involved in an accident that resulted in a fatality.",N
"People actually think the Artemis 2 is fake 

Y’all some dumbasses 😭😭😭",
@HowThingsWork_ Looking better than Artemis 2 findings. ..,S
Do these astronauts have a required poetry class that i'm unaware of because some of these quotes coming out of artemis 2 are genuinely incredible and beautiful,E
@Josh001J Watch artemis 2,N
This was a lovely moment if you missed it on the live stream. #GoBoldly #ArtemisII,E
NASA Artemis 2 LIVE Moon From Orbit https://t.co/bMsyOjxvKe via @YouTube,N
Surprised he hasn't made a joke about the broken toilet on Artemis 2 yet...,
"#ArtemisII is largely over whelming. This is just #NASA retracing their steps from the #Apollo program. Is it cool? Yes. But the technology is so old fashioned. The goal has already been beat over 50 yrs ago. It's not THAT big of a deal. 

Now, let's see Starship go into orbit and land! #SpaceX",S
@DJSnM Hey Scott would the artemis 2 crew be the fastest people have traveled also?? #ArtemisII,N
So many dumb fcks in those live streams. Artemis 2 has really shown how many stupid people are out there.,E
@Ironball_T @MarkJCarney @Astro_Jeremy @grok why has Canada earned a seat on the Artemis 2?,N
"My mom just asked me why they are wearing belts. 
#ArtemisII @NASA @NASAArtemis",N
"why would artemis 2 shot the moon

what did they do",
"Oh, to be holding that tablet. #ArtemisII",E
"I've been off Twitter as part of a Lenten fast. Now that I'm back, I can share how much I'm loving @NASA's broadcasts and work on #Artemisii.",E
"have a giant pimple forming on my forehead , do you guys think artemis 2 or nasa do anything about it",
So what Buzz is likely on about is there was no moon landing only an orbit like Artemis 2. Which would explain the information he gave.,C
"@Youssefyamani @Polymarket No, artemis 2 was never supposed to do a moon landing, only passing by it and coming back to earth",N
Apparently the Artemis 2 mission needs an experienced Plumber and 3 Astronauts instead of 4 . No degree needed 😁,S
"There should be an army of amateur space watchers posting hundreds of videos of every single moment, they keep showing close ups of the moon (allegedly) 🤔 so why no artemis 2 close ups ? Very suspicious indeed.",C
"@TimOnPoint It’s definitely interesting comparing spaceX over the top branding, hype and visuals vs NASA super boring barebones production. NASA has no personality. Despite this, I’ve still enjoyed Artemis 2, it’s just boring to watch.",S
Artemis 2 breaks radio silence with four historic words - Daily Star https://t.co/qwcjlGfEz7,N
"As our nation celebrates the Artemis 2 mission, the Aerospace community mourns the passing of one of the last truly irreplaceable Engineers who made the Apollo missions possible. 

Sometimes we get to meet our heroes and they're greater than we imagined. 

Adios Bud.",
"at 8:35pm edt, artemis 2 will begin observing a solar eclipse from space, as the sun sets over the lunar horizon, lasting about an hour from the spacecraft's vantage point.",N
"Welcome back into contact from the far side of the moon, Artemis II crew! Can't wait to see some pictures and to hear about what you've discovered!
#ArtemisII #SpaceExploration #JustAQuickWalkAroundTheBlock #TheDarkSideOfTheMoon #WeWillAlwaysChooseEachOther",E
"… it’s a reminder of what we’re capable of next.
#ArtemisII #NASA #SpaceExploration #Humanity",E
Watch live! NASA Artemis 2 crew's historic moon flyby is today https://t.co/EYKdQTZtUL @YouTubeより,N
"@rawsalerts Humanity just slingshot around the far side of the Moon like it’s 1972 on steroids. First crewed lunar flyby in over 50 years. We’re not just going back, we’re building the future. 🇺🇸🚀 #ArtemisII",E
This Artemis 2 live stream has been one of the most fascinating things I’ve ever watched. I’ve been in this stream for hours,E
All these Artemis 2 edits are really hitting me in the feels 😭,E
Artemis 2 back in contact with ground control now dudes o yah,E
"aged like very fine wine :) 
#Artemis2 @NASA",E
its so early but im gonna cry thinking about Artemis 2,E
This whole “artemis 2 historic flyby” is a total insult to our intelligence.,C
"History in the making! The Artemis II crew is flying around the Moon today, giving us a rare glimpse of its far side. A giant leap forward for space exploration! #ArtemisII #NASA #SpaceExploration",E
"America looping  around the moon while sending religious zealots back into the stone age!!! 

What a time to be alive. 

Go Artemis 2

 go epic fury 🔥",E
@MarioNawfal Idk why but I would be more betting that Artemis 2 saw something strange right before the deadline. Let's see,C
"Emerging from the far side of the moon, three-time NC State graduate and NASA astronaut @Astro_Christina spoke for the #ArtemisII program and to all humanity:

""It is so great to hear from Earth again. We will explore. We will build. We will build ships. We will visit again. We will construct science outposts. We will drive rovers. We will do radio astronomy. We will found companies. We will bolster industry. We will inspire but ultimately, we will always choose Earth.

""We will always choose each other.”

She was thisclose to saying ""Earthpack.""",N
"Psicoactivo tracked NASA's Artemis II far-side lunar flyby live, relaying crew geology and record distance, while UAP debate hits mainstream through AP coverage and a new high-res scan of the Costa Rica 1971 UFO photo. #ArtemisII #LunarFlyby #UAP https://t.co/QU2bKA5MAw",
"#ArtemisII #Orion #OrionSpaceCraft #CoolSpaceStuff Moon flyby, Monday - Orion Spacecraft Integrity getting ready to experience a Solar Eclipse from an angle in closer proximity to the Moon!",N
artemis 2 is making me feel so many emotions it's making me nauseous. I can't put it into words,E
Can we raise the Apollo 11 Audio Visual Crew from the dead please and bring Walter Cronkite too. #ArtemisII,S
"""It’s good to hear from you again, Reid, Victor, Christina, and Jeremy. For about 40 minutes, no one on Earth knew what exactly what you were doing"". #artemisII @nytimes",N
@FlatEarthBarbie The apollo missions stayed relatively close to the moon when on the far side. Even apollo 13 at its furtherest point was closer than artemis 2 got before to los point.,N
"""OK, ARTEMIS 2 CREW.  On your way back home. Just hold it for a few more days. Follow PLAN B. Flight Control Out."" https://t.co/aLk5ZC55cY",N
"@ManaByte Little known fact:
The 'II' in #ArtemisII is short for #ArtemisDeuce.

#Fartemis
#PoopRocket",N
"⠀⠀⠀⠀⠀⠀⠀⠀⠀🌕
⠀⠀⠀⠀        ⠀💫
               ⠀🚀
⠀⠀⠀ ⠀✨
⠀⠀⠀✨
⠀⠀✨
⠀✨
 ✨
✨
🌎

“to all of you on earth, we love you from the moon”  ── .✦ Victor Glover #ArtemisII",
NASA is in contact with the #ArtemisII crew.,N
"🚨RUMORED: The United States of America reportedly saved TRILLIONS of dollars having Drew Mestemaker launch the #ArtemisII in to orbit. 🚀

(Per sources)",N
"🚨 HISTORY MADE: The #ArtemisII crew has become the first humans to witness a total solar eclipse from deep space! 🌑☀️

For nearly an hour, the astronauts studied the solar corona and tracked ""impact flashes"" on the lunar far side.",N
"Matthew 5:16: ""In the same way, let your light shine before others, so that they may see your good works and give glory to your Father who is in heaven""

By sharing the Gospel, Victor's light shone from the farthest point humanity has ever been to the world.

#ArtemisII",N
"so the moon landing was fake, NASA in Hebrew means to deceive. Yah Artemis 2 is a hoax. 

There’s no limits to being fooled it seems. Every institution is drip feeding the masses whatever. Chronicles of dissent are all scripted.",C
"Ahead of the Artemis 2 crew seeing an eclipse soon, I’m just going to drop this here. https://t.co/WR729JVPOb 🌙",N
Imagine losing your dslr memory card #artemis2 #artemisII,E
"This is the best advertising that you didn't ask for!

#Nutella #ArtemisII",E
@Zafarcakes Salt Bae has just arrived on the artemis 2 with a fishing rod and a rotisserie chicken,
Such awesome stuff today with Artemis 2. Now let’s get them home safely.,E
"Artemis 2 crew having a break would be impossible for me.

Seriously. Are you kidding? 

I wouldn't want to look away. I might miss something! 

Food? Sleep? Get the fuck outta here. I'll just yap into a recorder, come back with bloodshot eyes, and down 20 lbs. 😂",
@rawsalerts @Grok Who designed the toilet on Artemis 2? Were they responsible for anything else?,
"@astro_jaz In one month we got:
Blood moon lunar eclipse
Messier Marathon
Project Hail Mart
Artemis 2

I could die next month a happy man",E
Tryna peak over their shoulder to see the pics they’re sending home 😬 #ArtemisII,E
The photos of the moon are amazing #ArtemisII,E
Someone Please Tell Howard To Fix The Space Toilet #Artemis #Artemis2,
"Wait, 
Apollo mission ~ JFK. 
Artemis 2 ~ DJT 

seems like a good script to me",
@NASAArtemis Absolutely awesome day for Artemis 2,E
@wv_joe @PJ_Bateman @acoyne @grok in what ways has Canada earned a seat on the Artemis 2 and why are Americans furious about it? And was the booing of the national anthem of the United States in early 2025 justified give reasons why and why is @wv_joe stance on Canada wrong?,N
"The journey home begins! 🌍🚀

As the #ArtemisII lunar flyby concludes, Mission Control has flipped their mission patches to show Earth in the foreground. ""We are Earthbound and ready to bring you home,"" says Capcom Jenni Gibbons. Three days to splashdown! 🌕👋",N
"There is no far side of the moon...matter of fact ... it's all far.
#Artemis2",N
"All I know is all these skeptics having thoughts about  #ArtemisII mission.

Spend a little time researching orbital mechanics.

If you like video games that acknowledge real world physics applications..

You should try Kerbal Space Program 

Gives a better understanding and appreciation for what is taking place right now in real time.",N
"Just a reminder that today's #UMM #UnravelingMysteriesMonday is about some things I found interesting during the Artemis 2 swing around our Moon.

Just be aware that there is no discussion about the🚽as, while I do find it humorous, I don't find it interesting...",
"At 7:02 p.m. ET, Orion reached its max distance from Earth at 252,756 miles away. This achievement broke another spaceflight record, placing the Artemis 2 crew 4,111 miles farther from Earth than the maximum distance of Apollo 13. https://t.co/ReyBhIQB0K",N
@akinolarr @boy_director So where is Artemis 2 mission and it's crews..where are they ?,
"Wish I had something more profound to say about all of this, but it just makes me feel exceptionally human - in the best possible way.  #ArtemisII",E
The need for Artemis 2 patch for a keychain back to back type 😭 neeeed,E
"Artemis II crew have safely made the slingshot around the dark side of the moon, regaining contact with Earth and travelling further than any humans have been before !!! 

#Firstcontact
#ArtemisII",N
"They post a
Photo of the moon buggy?  Flag??  Anything??  Of course not  #ArtemisII",C
I can't wait for the moon to come out tonight just to look at it.  #Artemis #Artemis2 👩‍🚀🧑🏾‍🚀🧑‍🚀🧑‍🚀🇺🇸🇨🇦,E
"@smugayanami8083 @WarMonitors Solar panels are used right now on Artemis 2, ISS and hundreds satellites as we speak. This is tech created by NASA , memory foam for astronaut seats and more. 
Just read what I sent.",N
"@Lori_Garver @NASAAdmin Today's #ArtemisII mission is the result of long-term support by George W. Bush, Barack Obama, Donald Trump, and Joe Biden and their @NASA / industry teams. Full stop. Everyone in the space exploration community stands upon the shoulders of those who came before them.",N
"🚨 BREAKING: Artemis 2 astronauts are currently tracking ""impact flashes"" on the Moon’s dark side—split-second bursts of light from meteoroids vaporizing on the surface. 🌑💥

In one hour, the crew will witness a total solar eclipse from lunar orbit. A historic moment.",N
"Despite everything wrong with the world I love our earth I love the universe and I love nasa, Artemis 2 is awesome, a pause in normal everyday life, remembering how remarkable it is that we’re here, our home is awesome, life itself is insane",E
"@Javedakhtarjadu OK, one correction.  While both Apollo 13 and Artemis 2 where free return trajectories, Apollo 13 got within 158 miles of the moon and Artemis 2 was more than 4000 miles away.  So, it seems moon was roughly the same distance in each mission and the flyby distance is a big factor.",N
"Nasa does science. Not a fake ass reality drama. You dont get to see every detail for youre viewing pleasure.
#artemis2 #nasa",E
WHAT A TIME TO BE ALIVE 😭🤧 #ArtemisII,E
its impossible to not get emotional at everything related to the artemis 2 🥹,E
Artemis 2 reestablishes coms and is heading home!!!,N
"@Javedakhtarjadu No, do you research before you tweet daft shite, the artemis 2 is taking a wider orbit around the moon than apollo did",N
Artemis 2 is now heading home ❤️❤️,N
Congratulations to humanity for the incredible milestone achieved by the Artemis 2 Crew..,E
"Right now, there are four iPhones 17 Pro Max zipping towards the moon at about 25,000 mph. The crew also has access to four GoPro Hero 11 cameras and two Nikon D5 bodies.

#Artemisii",N
"Beautiful words from Artemis-2 Astronaut, and Mission Specialist Christina Koch.🚀🚀👨‍🚀👨‍🚀🌕🌕🇺🇸🇺🇸❤️",E
To us humans on earth seeing the moon online is not that special anymore but imagine you’re an astronaut and you’ve realised you’ve left the fucking earth and you’re hovering over the moon. Id lose my mind out of anxiety #artemisII,E
"Still waiting the most beautiful and fantastic views of the moon.

#ArtemisII",E
"I’ve been watching the Artemis 2 mission since launch via the live streams from NASA and I can honestly say, as someone who loves loooves space and everything to do with space, this has been one of the absolute coolest and most incredible things I’ve ever seen live in my life. ❤️",E
Back in contact! Huge sigh of relief. 🚀#artemis #ArtemisII,E
"#Artemis2, back in contact with Earth, made the trip around the #FarSideOfTheMoon. Woo-hoo! They have evidence the moon is round! Don’t worry, #FlatEarthers, #Earth is still flat. 🤣🤣🤣🌎🌍🌏🌕🌗🌑🌞☀️😎#FundNasaNotWar #FundNasa #FundScience #YesToNASA #No2War #Artemisll #NASA",E
Such a historic approach to the moon for the Artemis 2 crew,N
"@rawsalerts Q: Why do you want to be an astronaut?
A: To one day take a space dump in my space diapers.

#Fartemis
#PoopRocket
#ArtemisII | #ArtemisDeuce",
@RealAlbanianPat @dkreative1 Thank god for that plane crash and Artemis 2!!,
"Whatever those astronauts are getting paid, it’s not enough #ArtemisII",E
"Funny that Orion is being powered by Solar mahn

I guess greater proximity to the sun means they charge faster and stronger 

#ArtemisII",N
"I'm surprised @RussoHockey isn't currently aboard the #artemis2.I mean, he certainly has enough Delta Miles to cover it.",
"Absolutely Incredible, Congratulations NASA, And The Artemis-2 Crew.🚀🚀👨‍🚀👨‍🚀🌕🌕🇺🇸🇺🇸❤️",E
"For all the critics I made of the camera direction during launch, today is a good reminder of why NASA'S PAO is the gold standard. #ArtemisII",E
This is amazing #ArtemisII,E
"Hey @JesseBWatters , can you let Lisa Boothe know that the Artemis 2 astronauts are NOT seeing something never seen before (ie: the dark side of the moon)?

Every Apollo Crew since Apollo 8 saw the same view…only closer.

@seancaseyshow @IngrahamAngle",
"@PopBase We love you right back, from Earth and the ISS, and everywhere in between. Safe travels around the far side—see you on the other side, crew! 🚀❤️ #ArtemisII",E
"#ArtemisII Astronauts name a moon crater after Commander Reid Wiseman's late wife, Carroll to honor her memory. 🇺🇸🇨🇦",N
"@latestinspace Kind reminder, 
#Nutella is italian produce by #Ferrero
#Artemis2",
Not me getting nervous that we lost comms again 😅 #artemisii,E
"@tarokotani Apollo 8 crew: Are we a joke to you?
Artemis 2 crew:It was so close I could see it blurry, right?",S
"Amazing! Artemis II broke the Apollo 13 distance record today. As of 1:57pm EDT all 4 astronauts have travelled farther from Earth than any human in history 🤯
#ArtemisII #NASA #Space",E
finally get to tune in to the artemis 2 stream on youtube and yeah i'm getting emotional as hell,E
Communication seems to be restored. Minor blockage from a solar flare since patch flip. #ArtemisII,N
The other side of the Moon witnessed! 🌑 #ArtemisII,N
U.S. Space &amp; Rocket Center founder Ed Buckbee dies at 89 https://t.co/KbDGAH0luG #ArtemisII #AdAstra @NASAAdmin @realhomerhickam @rookisaacman,
the amount of times i’ve cried today while watching artemis 2……every time i think of carroll it’s just waterworks,E
"@CaliforniaActi2 @stevesi28838948 @FellaBoston @ALJWS @dale_dsll @JackRyanlives @FrancaRose33 @Gonz67Ricky @jgmac1106 @revengehugh @MikeR498 @LADemKim Just wow. Never before have humans undertaken a more distant journey than the Artemis-2 crew.
https://t.co/xeYYuE1FC9",N
I'm sorry I wasn't around for all the other space exploration missions were they all so cute? This is adorable. I've only had the Artemis II crew for a week but if anything happened to them I would k*ll everyone on this earth and then myself. #ArtemisII,E
mission control turning over their patches to signify that the #artemisii crew is earthbound 🥹,E
"@Risichad @HIDEO_KOJIMA_EN That's actually 🔥 hearing that, after watching Artemis 2 live.",E
"Artemis 2 is on the way back home. Orion is now oriented away from the Moon and towards the Sun so the solar arrays can get fully charged before the upcoming solar eclipse, the first to be seen by humans from the Moon. They'll have to wear eclipse glasses for the first 2 min!",N
"We are Earthbound people. 

Time to bring Artemis 2 crew home.",N
"Why couldn't Artemis 2 go round the Moon at least 10 times , just like Apollo 8. I am a Space Enthusiast, and this does not impress me. Artemis 2 just did a ""fly-by"" nothing like going round the Moon 10 times. Their instrumentation is far advanced than 1968 @NBCNewsNow",S
artemis 2 makes me so happy omg i love science i love being an engineer i love humanity,E
"Communication re-established with Artemis II.
What a relief!
Absolutely fantastic!
And now it's homeward bound - planet earth.

#Nasa #Spacetravel #ArtemisII #ScienceAdvancements #sophiaasmah #Mondayvibes #April6",E
I think those patches were made here in North Carolina !💙👏🏾👏🏾😍 #ArtemisII #moon #nasa,E
Artemis 2 integrity is on the way back to earth!!!! @NASA,N
"Artemis 2 is only going about 4.5k miles further into space beyond the moon than appollo 13 did
At the +4kmph theyre traveling, it makes their flight last a grand total of maybe 90mins longer. 
Not that big of a deal, why y'all acting like it is 🤷‍♂️",S
bruh that moment where everyone was clapping but nobody was saying anything had me on the edge of my seat #artemis2,E
Incredible video from NASA and Artemis 2,E
"BREAKING 🚨 NASA has re-established contact with the Artemis II crew — the planned blackout behind the Moon is officially over.

#BREAKING #NASA #ArtemisII #Space #MoonMission #Astronomy #Science #Tech #SpaceNews #NASAUpdates",N
Look what #ArtemisII is doing for all of humanity. Earth is a gift for all of us. We must strive together to take care of it &amp; stop attacking &amp; threatening each other. Our resources must not be jeopardized. @POTUS @DailyIranNews @IranIntl @ZelenskyyUa @XHNews @KremlinRussia_E,E
"I got stressed myself tbh 😭😂 but finally - Integrity Crew are back Online! 🙌🏽

#ArtemisII",E
Oh gosh how do I get one of those double-sided #ArtemisII patches?! Love love love.,E
The patches omfg how cute the paaatches #artemis2,E
"@MikeMasco @TommyLambertOKC OK, one clarification, while neither Apollo 13 or Artemis 2 orbited the moon, I do see that the free return trajectory did take Apollo 13 closer to the moon that Artemis 2. So, I'll admit that the difference in flyby distance was a factor in the record, but so was the timing",N
The moon flyby was an amazing moment. What humans can do when they put their minds to it. #ArtemisII #lunarflyby #moon,E
"when artemis 2 went behind the moon and i saw how tiny earth is i realised that life is so small but there’s smth beautiful abt that bc. if not now, then when? go do that thing, go talk to that person, say cringey things and regret it later, the universe wont care and i like that",E
Shit is so cool. #ArtemisII,E
"@BBCBreaking Amazing milestone! The first humans beyond LEO in over 50 years. Proud of the Artemis II crew, Reid, Victor, Christina &amp; Jeremy. The Moon is calling us back.  #ArtemisII",E
The Artemis 2 mission is pretty awesome!,E
The Artemis 2 crew are finally Earth bound and coming home 🥲,N
"""We are earth bound and ready to bring you home"" Sounds like a line from a Jerry Reed song for a Smokey and the Bandit sequel - ""Bandit in Space"" #ArtemisII",N
This is so fascinating I cannot imagine how this amazing crew feels 🫶🏾🌚 #ArtemisII,E
We all just experienced history. Artemis 2  comes out of the blackout. First humans to see the dark side of the moon. Incredible.,E
they should wake up the artemis 2 crew with parry gripp’s “space unicorn” tomorrow,N
"ACQUISITION OF SIGNAL! Good to see ya, again, Artemis II, on the way home now. #ArtemisII #Artemis2 #NASA",E
Ok space!  I see you! 🤍#ArtemisII,E
Integrity just told the ground crew flipped their patches around....you are coming home! #ArtemisII,N
"“We will always choose earth, we will always choose each other” 🥹🥹🥹 #ArtemisII",E
A waste water dump from the #ArtemisII #Orion toilet on the far side of the moon. Going where no man has gone before! 🤣,
I like that Hail mary and artemis 2 has the same little geeky fanbase,E
Seeing this Artemis 2 missions live is incredible,E
"The miles of distance between Orion, and earth, are now shrinking,…

Currently, as it stands,… 252,685 miles away from Earth and closing!

While we are going to be getting some extra looks,…. we are already on the way Home!!!~🌕
#NASA #ArtemisII #Moon",N
Why didn’t we send Katy Perry to the moon? #ArtemisII,
What an awe inspiring moment right now… #ArtemisII,E
"Who up jorkin their moonis right now?
 #ArtemisII",
"“We will always choose Earth. 
We will always choose each other.”
#ArtemisII  This coverage is amazing. #moon #NASA #SpaceExploration #space",E
We got signal back! I’m SOBBING #artemis2 @NASAArtemis @NASA,E
"With that also said, I personally know someone who helped build this rocket to space.

Amazing things.

#NASA #ArtemisII",E
"when christina koch said “if you look up, you can see the moon … and we can see you too” 😭 #artemisii",E
"Congrats, crew of @NASA Artemis 2! Around the dark side, back into the light and starting the journey home! #artemis",E
Dark side of the moon #ArtemisII,N
"So was Pink Floyd up there or nah?

#ArtemisII",
"""Those of us that can, are looking back""

Communications with the humans farthest away from home has been reestablished :)

#Artemis2",N
"@NickWoolos It's fairly understandable given the vast length of time since prior lunar missions. Artemis 2 is aimed at testing modern technology, and study it's geology to map future landing points.
It's likely the frequency of lunar missions only increase from here.",N
"252,698 miles to go till #ArtemisII crew is back home on 🌎",N
@Lori_Garver Artemis 2 fell years behind due to people like you previously being in leadership at NASA.    Quite frankly you have zero room to criticize Issacman at all here.,
Not me crying telling my mom about @NASA ‘s #ArtemisII mission. 😭🤍🌕,E
"Let today show:

Science matters, math matters, technology matters, engineering matters, exploring matters.

All of this was done by the hands of humans. 

“Amaze.”

#NASA #ArtemisII",E
"In tears listening to this live stream

We are listening to people talk while IN SPACE!!!!!! #artemisii",E
Good comms from Integrity/Orion as they come around the moon! Come on home #ArtemisII crew! @NASAArtemis @NASA @WLWT,E
So the first communication with the astronauts after history is made for humanity viewing the dark side of the moon is “When we leave earth we do not leave it we choose it” TELL US WHAT YOU SEEN! YOU KIDDING ME RIGHT NOW? #ArtemisII #Nasa,S
"Yay 🥳 The crew are back in contact 🥰 
Right, I can go to bed now! Work in the morning! What an amazing and historical night though!! @NASA #ArtemisII 🚀",E
"Ok enough with the pompous speeches. I get that the crew feels the need to say Something Important at this point, but they don't need to. Their actions and heroism speaks volumes. The speeches are making me cringe.
@NASA #Artemis2 #ArtemisII #MoonFlyBy",S
#Artemis2  Has safely come back from the backside of the #Moon @NASA  Congratulations 🎉,E
I probably won’t be alive by the time humans occupy the moon. #artemis2,N
Fascinating a solar eclipse being seen from Orion shortly.  #ArtemisII,
"@NASA HOW is it possible.

the outside camera has such bad quality but inside its HD?!?!

#artemis2
@NASAArtemis",S
"“We will always choose Earth, we will always choose each other” - Artemis II Crew.

Artemis COM is back, and with that they begin their journey back home 🚀🌎

#NASA #ArtemisII",N
"I'm not anyone involved with science or space but encourage everyone to go outside tonight when its dark, look up at the moon and marvel that there's 4 humans heading back this way with the thoughts and photos of what they've just witnessed. #ArtemisII  #NASA",E
"CNN is doing what CNN does best. 
They are covering news not politics  
Their current Artemis 2 coverage is compelling, comprehensive and entertaining.  

History is what CNN will always do better than anyone else.",E
I know the astronauts on Artemis 2 are pro but the emotions and tasks of this day with the moon fly-by are still probably a lot.,E
"“We are happy to say, ‘We copy.’” -Christina Koch, NASA Astronaut 🥹 #artemisii",N
"Communication restored with Orion
#Artemis2 &amp; the crew is taking picture of Earthrise.",N
"Africa, Asia and Oceania can probably wave back to Orion rn  #ArtemisII",N
Idk man. Maybe I shoulda risked it 🤣🤣 this is too cool 😭 #artemisII #nasa,E
#ArtemisII This is Epic,E
“We will always choose Earth. We will always choose each other.” c bo ptn #ArtemisII,N
WE ARE ONE! #Artemis2 #Moon @nasa ❤️,E
"""We will always choose Earth. We will always choose each other."" 🥹 ❤️ #ArtemisII",E
I see myself in this photo  #Artemis #Artemis2 👩‍🚀🧑🏾‍🚀🧑‍🚀🧑‍🚀🇺🇸🇨🇦,E
"‘But ultimately we will always choose earth, we will always choose each other’ 

Artemis 2 really brought all of us together!",E
let's go #artemisII 💪,E
"Integrity  is coming home! #Earthrise #Moon #ArtemisII Though I confess I will miss this space journey we've all witnessed  over the past few days.

Godspeed and safe journey home guys!",E
